arg1,arg2,word,sentence,verb_idx,label
коммунистический,,ангел,Новый Завет говорит о взглядах фарисеев кратко но более объективно чем Флавий Сказано что они верили в Воскресение из мертвых посмертное воздаяния в ангелов и авторитет старцев Мф 15 1 сл Деян 23 8 ,1 ,0
коммунистический,божий,ангел,но вы не презрели искушения моего во плоти моей и не возгнушались им а приняли меня как Ангела Божия как Христа Иисуса ,1 ,0
мудрый,который,ангел,Но дело в том что я вообще ничего в жизни не боюсь Меня научила одна женщина очень мудрая мой ангел такой которому я доверяю всецело Вот она меня научила страх порождает страх ,1 ,0
мудрый,,ангел,Но его попытки приблизиться к подлинной науке оказались напрасными Крупнейший из современных ему ученых Фома Аквинский говорит с кафедры университета что звезды приводятся в движение ангелами Если это так рассуждает Бэкон то почему же звезды и созвездия в зависимости от времени суток занимают разное и вполне определенное положение на небе ,2 ,0
мудрый,,ангел,Но если бы это было так он не мог бы быть художником да еще таким проникновенным каким был Нет Чехов не был ни ангелом ни праведником а был человеком в полном значении этого слова И те уравновешенность и трезвость которыми он всех изумлял явились результатом мучительной внутренней борьбы трудно доставшимися ему трофеями ,1 ,0
мудрый,свой,ангел,Но если он не оставляет в покое никого как же ты хочешь чтобы от него отвернулась литература для которой исследование явлений жизни составляет существования Ты скажешь конечно что бывали же и в русской литературе и розы и соловьи бывали мой ангел все в свое время было Но теперь ты не найдешь двух литераторов которые решились бы беседовать о розах и соловьях и даже те которые когда-то считались мастерами в этом роде и те ныне пускают шип по-змеиному ,3 ,1
мудрый,схоластический,ангел,Но если старые слова исчезают то суть остается та же Люди учившиеся чему-нибудь больше не верят в дьявола но так как в громадном большинстве случаев их понимание природы ничуть не рациональнее чем понимание наших нянюшек они попросту запрятывают дьявола и ангела под схоластические словеса которые у них сходят за философию Вместо дьявола нынче говорят Плоть дурные страсти ,1 ,0
мудрый,,ангел,Но если Яго преступник Гамлет судья над преступлением Гамлет превозносит человека восхищается им сравнивает его с ангелом и богом называя его красотой мира образцом всех живых существ и именно поэтому те люди из окружения К лавдия которых он наблюдает ежедневно кажутся ему скорее животными чем людьми ,1 ,0
мудрый,,ангел,Но имей в виду Даже в темноте Дима увидел подозрение мелькнувшее в фосфорических глазах Ангела Смерти предплечье еще побаливало от укола который ему сделали в комнате с белыми стеклянными шкафами и клеенчатой лежанкой ,1 ,0
мудрый,который,ангел,Но и не по этому одному он безусловно честен было что-то в нем неуловимое в силу чего даже взяв его за руку с вытащенным у меня носовым платком я пожал бы ему руку и сказал бы Сережа это что-то случайное ведь я знал и знаю сейчас что ты один из честнейших людей в России И он расплакался бы слезами ангела которыми вот никогда не заплачет честный Кутлер сидящий на 6 тысячной пенсии о Шарапове когда он умер ,3 ,1
мудрый,тихий,ангел,Но как при этом оставаться ангелом вот в чем сложность Не делать вид что ты ангел а быть им Как быть такой тихой застенчивой тонкой будучи звездой Она совершенно не избалована ,3 ,1
суровый,лежалый,ангел,Но к ключу от номера приложились сами собой человек пять или семь питерских активистов Все это кончилось поздно ночью и мой суровый ангел лежал одетый на второй постели в номере и смотрел телевизор ,3 ,1
суровый,,ангел,Но когда наша цивилизация достигла бесплотности мы стали внедряться в новую то есть блудить не плодонося А вот еще пример что я прав за то что ангелы заметь ангелы а не дьяволы блудили в Содоме и Гоморре эти два города уничтожены Дальше начиналась уголовщина ,1 ,0
суровый,ключевой,ангел,Но когда он приходил домой петь страх владел многими мама та просто говорила Валенька закрой форточку Еще одно киновпечатление совсем другое сильная зарубка в памяти мучительная и болезненная эпизод в фильме Ежи Ковалеровича Мать Иоанна от ангелов для меня ключевой хотя он диалоговый а я всегда прежде всего воспринимаю эмоционально зрительный ряд Герой фильма ксендз уже в полном душевном раздрызге приходит к старику и говорит Что мне делать ,1 ,0
суровый,,ангел,Но кто праведен Вот уж не мне решать ответил ангел и пожал плечами Сами разбирайтесь ,1 ,0
суровый,,ангел,Но лишь в человеке Он Отец или в нем хочет быть Отцом Бог стал не ангелом а человеком дабы человека избавить от его падения Он сердце свое Иисуса послал к людям чтобы простереть им руку дабы и они стали причастны сыновству ,1 ,0
суровый,,ангел,Но лукавый бес прости господи уже высек искорку когда ударил ледышкой об ледышку И пришел один из семи Ангелов и говоря со мною сказал мне подойди я покажу тебе суд над великою блудницею сидящею на водах многих Опять же в пятнадцать лет мы устроили соревнование на сексуальную невоздержанность ,3 ,1
прекрасный,небесный,ангел,Но мне кажется что представленная критиком общая схема этой идеализации не совсем верна Лермонтовская царица Тамара была прекрасна как ангел небесный как демон коварна и зла Такой же контраст между внешностью и внутренним содержанием представляют собою по мнению критика и персонажи г Горького только с обратным математическим знаком ,1 ,0
добрый,свой,ангел,Но на его глаза навертывались радостные слезы он становился весел и счастлив на несколько дней он прыгал как дитя когда доброе существо пригревшее любовью его сиротствующую душу дарило ему в день его рожденья какой-нибудь ничтожный по цене кошелек своей работы Милая милая ты не забыла этого дня в восторге восклицал мальчик без счету целуя руки своего доброго ангела своей названой сестры Во время его недугов Кряжов тратил десятки рублей сзывая нескольких докторов покупая множество дорогих лекарств но Павел не благодарил благодетеля за это точно сознавая что тот стал бы лечить и собаку если бы она захворала и не дал бы ей беспомощно выть от боли ,1 ,0
маленький,,ангел,Но недолго как и жил Пауза дала пролететь маленькому ангелу Н-да сказал я ,1 ,0
маленький,,ангел,Но не успел он выйти как неприличный женский хохот раздался за спиной Ангел вылетел из дома бесшумно обдав Сапожкова воздушной струей Сапожков зашагал назад по улице ,1 ,0
маленький,,ангел,Но однажды в неуследимый момент народ начинает смеяться потому что он умеет смеяться и над собой А когда народ начинает смеяться над собой ангелы закрывают глаза а дьяволы содрогаются А бог открывает очи свои и говорит Ну ,1 ,0
маленький,,ангел,Но он насколько хватало русских слов стал говорить что полюбил меня с первого взгляда еще когда я к Верке зашла Что никого никогда в своей жизни так не любил что я ангел и белла Мне трудно было признаться в такой строгости нас воспитали что я тоже полюбила его всей душой ,3 ,1
маленький,,ангел,Но он только рассмеялся Маша мой ангел до чего ты все же женщина Где вам в орденах разбираться ,3 ,1
маленький,,ангел,Но перспектива остаться без ангела испугала его и он еще сильнее потянул ангела Да вы же меня разорвете совсем тихо пролепетал ангел Что-то очень знакомое послышалось ему в этом голосе ,3 ,1
маленький,,ангел,Но перспектива остаться без ангела испугала его и он еще сильнее потянул ангела Да вы же меня разорвете совсем тихо пролепетал ангел Что-то очень знакомое послышалось ему в этом голосе ,3 ,1
маленький,,ангел,Но позвольте Вас попросить друг мой оказать такое же сочувствие еще одной очень прочувствованной сцене а именно рассказу Иоанны и следующему за ним финалу Обратите пожалуйста внимание на видоизменение темы хора ангелов в устах Иоанны Может быть я ошибаюсь но мне кажется что тема эта перенесенная с небес на землю и вещаемая уже не ангелами а человеком т е сосудом страдания должна в этом месте трогать сердце ,1 ,0
твой,,ангел,Но пока еще длится день мне надо успеть Я расскажу как твоя мать конечно же не пошедшая на похороны будет на поминках красиво делать большие глаза и занимать гостей страшными рассказами про твоего ангела Федю Его блатная кличка Суровый нет-нет Свирепый Можете мне верить и как она отменная хозяйка еще будет успевать при этом окидывать взором длинный поминальный стол ничто не ускользнет от ее домовитого внимания и строго чтобы все гости слышали будет обращаться на дальний конец к твоей дочери Ты сегодня брала что-нибудь в рот ,3 ,1
твой,,ангел,Но пока я чувствую себя здесь как дома В этой повести нет ангелов и нет злодеев Нет грешников и праведников нет ,1 ,0
святой,такой,ангел,Но помощников наших гораздо более Но между святыми ангелами есть такие которые особенно близки к нам которые от колыбели до гроба пребывают с нами неразлучно и охраняют нас Эти ангелы называются ангелами-хранителями ,1 ,0
святой,,ангел,Но Премудрость божия Освободительница не покинула человека и возлюбив возлюбила его до конца и послала ему Утешителя Духа Познания Змеевидного Крылатого подобного утренней звезде Ангела Денницы того о ком сказано будьте мудры как змеи И сошел он к людям и сказал вкусите и познаете и откроются глаза ваши и станете как боги ,1 ,0
святой,,ангел,Но самое большое мое впечатление от Японии это конечно Комаки Если ангелы живут на земле то это она Ее узнают на улице в кафе ,3 ,1
свой,,ангел,Но самое это обозначение его ангельским как будто намекает на третий высший путь божественный Ибо человек по назначению своему больше ангела см Смысл любви а также Жизненная драма Платона Если высшая Премудрость по всегдашнему своему обыкновению извлекать из зла большее добро пользуется нашими плотскими грехами для усовершенствования человечества посредством новых поколений то это конечно служит к Ее славе а нашему утешению но не оправданию ,1 ,0
свой,,ангел,Но сделав над собой усилие она продолжала уже более радостным тоном А сказать вам кто была моя мать Ангел Серафим шестикрылый ,1 ,0
земной,,ангел,Но судьба мне послала человека который случайно открыл мне что ты воспитываешься у Палицына что он богат доволен счастлив это меня взорвало я не хотел чтоб он был счастлив и не будет отныне в этот дом я принес с собою моего демона его дыхание чума для счастливцев чума сестра ты мне простишь о я преступник вижу и тобой завладел этот злой дух и в тебе поселилась эта болезнь которая портит жизнь и поддерживает ее Ты земной ангел без меня не потеряла бы свою беспечность теперь всё кончено от моего прикосновения увяли твои надежды махн и рукой твоему спокойствию цветы не растут посреди бунтующего моря где есть демон там нет бога ,3 ,1
земной,,ангел,Но так как проповедь в нынешнее время говорится большею частию на другие тексты и стало быть не служит изъяснением прочитанного Евангелия то чтобы не разрушать стройного порядка и связи священной Литургии она отнесена к концу Изобразуя ангела побудителя людей к моленьям диакон идет на амвон воздвигнуть собранье к моленьям еще сильнейшим и прилежнейшим Рцем от всея души и от всего помышления нашего рцем взывает он подъемля тремя перстами молитвенный орарь и стремя моленья от всех помышлений все восклицают Господи помилуй ,1 ,0
земной,сильный,ангел,Но тогда я никогда больше ее не увижу Ангел сильный его не слушал Прямо над их головами разошлись облака и он увидел бесконечно-голубое радостное небо все пронизанное золотистыми лучами ,1 ,0
земной,добрый,ангел,Но то ли было дальше И М взошел в кабинет начальника как Ангел Доброй Вести К нему и к его лауреатскому знаку с почтением склонился чиновник даже не кивнувший при этом мне обыкновенному ,1 ,0
земной,,ангел,Но только вошел я все наполнилось переполохом биением крыльев и испуганным клекотом Как будто ангелы наполняли комнату и толкаясь спешили ее покинуть при виде грешного человека Вечером Тереза кормит мышей ,1 ,0
земной,,ангел,Но факт есть факт Тут есть несколько бутылок а у меня найдется и кокаин а под ним и сам дьявол покажется вам ангелом Пустите меня прохрипела Лиза и подалась к двери ,1 ,0
земной,,ангел,Но читая ее думаешь о Толстом если уж кто наделен был двойным зрением и именно от ангела смерти слетевшего еще к колыбели его так это Толстой В случае с ним ангел смерти ошибся сугубо насчет его действительного смертного срока но глаза оставил ему такие что все что видел Толстой впоследствии весь свой долгий век переоценивалось им прежде всего под знаком смерти величайшей переоценщицы всех ценностей то подобно Анне перед самоубийством то подобно князю Андрею на Аустерлицком поле ,1 ,0
земной,господень,ангел,ночь Рождества Христова Не бренными устами человека произнесена она Ангел Господень говорил эту проповедь Не большое собрание людей было слушателями а вифлеемские пастухи ,1 ,0
молчаливый,,ангел,Но это сущий пустяк по сравнению с тем что происходило дальше и что знала Зоя с главным откровением своей хаотичной безбрежной жизни Конечно быть может молчаливый ангел имел в ви ду вовсе не последнюю любовь дар божий а кое-что попроще или совсем ничего просто пришел поглазеть на неприкрытое земное безобразие но Половецкая была вольна толковать как заблагорассудится ,1 ,0
молчаливый,,ангел,Но я знала что Он со мною светлый как белое облако прозрачный как пламя зыбкий как туман И был Он как всегда задумчив и тих могуч и велик и я как всегда не знала кто Он демон ли раскаявшийся в своем падении ангел ли усомнившийся в своем совершенстве Его узкая рука холодным мрамором лежала на моем плече и пока шептало засыпавшее море шептал над моим ухом и Его грустный размеренный голос ,1 ,0
молчаливый,,ангел,Но я знаю что ключ непременно оты щется и спокойно жду нет неправда я тоже волнуюсь потому что боюсь ангела я немного боюсь ангела мама он такой мрачный Не говори глупостей он не мрачный он скорбный он оплакивает бабушку ,3 ,1
молчаливый,самый,ангел,Но я просто так его не приношу У меня есть ангел самый настоящий и он приглядывает кто меня любит у тех все в порядке А кто мне портит жизнь очень быстро слетает с работы ,1 ,0
молчаливый,,ангел,Но я уклонился в сторону от рассказа о нашем Клубе культпросветам и поочередных наших докладов и рассказов в нем Когда очередь дошла до меня то по желанию большинства членов клуба и для поддержания настроения я подробно рассказал о бегстве Бенвенутто Челлини из римской башни Св Ангела и о не менее фантастическом бегстве Казановы из венецианской свинцовой тюрьмы Пиомби Устроить побег из Бутырки или Лубянки было бы конечно гораздо фантастичнее ,2 ,0
светлый,светлый,ангел,Ну а дальше И дальше тем же порядком Ах зачуял ты того ангела светлого нашу нужду народную крылом своим осеняющего утешеньицем по земле русской тихо летающего в беленькую рубашечку русского мужичка одевающего Уж как тот ли светлый ангел на пожар прилетит вырастают кругом его трубы пожарные со бочками со баграми со крючьями ,1 ,0
светлый,,ангел,Ну а дальше известно Валаам оседлал свою ослицу и отправился к Валаку и воспылал гнев Божий за то что он пошел и поставил Он Ангела на дороге чтоб воспрепятствовать ему Ослица увидев Ангела с мечом свернула раз другой третий Валаам стал бить ее ослица в конце концов легла под ним а Валаам продолжал бить ее палкой Господь отверз ей уста и она сказала Что я тебе сделала что ты бьешь меня И вот тогда Господь открыл глаза Валааму он увидел Ангела с мечом и пал на лице свое ,1 ,0
светлый,,ангел,Ну а если приберет опять же подумает раз младенец значит никакого греха на нем нет глядишь Федор уже среди ангелов в раю порхает Ну что ж сказал я откланиваясь Бог ему в помощь ,1 ,0
светлый,,ангел,Ну а я замечаю Ах ангел мой красавица вы моя больно это родительскому сердцу а я вижу он у меня не в порядке Катерина Ивановна ,3 ,1
светлый,,ангел,Ну брат Матвей разговорился Захар совсем тому не чета Влас черт а этот ангел Простяга парень в меня в меня ,3 ,1
светлый,,ангел,Ну брат ты немного спятил как я вижу заметил я закуривая сигару Я как будто встретил ангела говорил он на грязной тропинке жизни Что это кажется ты куришь манильскую сигару ,3 ,1
светлый,,ангел,Ну в конце концов пусть это будет мой собственный внутренний голос подумал он Пусть это будет подумал он мой ангел ты все живешь в прошедшем времени Юра ,1 ,0
светлый,,ангел,Ну волчья сыть травяной мешок гаркнул на него ангел и так огрел плетью что раскисшее чрево вмиг превратилось в крепкого подтянутого жеребца Поехали устало сказал ангел Так что придумал ,1 ,0
добрый,,ангел,Ну вот Если девицы сидят в три часа ночи в кафе без кавалеров и платят за консоммацию собственными деньгами это свидетельствует что рынок ужасно плох и значит они будут рады нашему угощению яко нисшествию доброго ангела с небеси Однако обратите внимание разве не странно что вот вошли мы сидим за бутылкою хорошего вина тогда как на других столиках тянут грошовый лимонад либо просто воду из-под крана оба отлично одеты очевидно иностранцы и люди с деньгами следовательно казалось бы прямая для этих голубушек добыча ,1 ,0
добрый,небесный,ангел,Ну Господь с тобой Ну храни тебя ангелы небесные Пречистая Мать Никола Угодник Господи Господи скороговоркой повторяла она все крестя меня все стараясь чаще и побольше положить крестов голубчик ты мой милый ты мой ,1 ,0
добрый,божий,ангел,Ну да бог хранит А как же матушка вас ангелы божьи невредимо чрез толпу-то злодейскую пронесли Да ночью проскочили ,1 ,0
добрый,,ангел,Ну дружище теперь я тебя начинаю учить настоящей работе Саша- ангел подал мне три заостренных железных шеста разной длины Вот этот который поменьше подбурник бери его левой рукой приставь острым концом к камню а правой рукой бей по нем молотком и в то же время поворачивай равномерно в правую сторону вокруг одного места ,3 ,1
добрый,несвоевременный,ангел,Нужно жить так чтобы оно было всегда пред глазами у нас тогда оно явится возбудителем чувств мыслей и поступков достойных человека А поместив человека в свиной хлев глупо требовать чтобы он был ангелом Несвоевременные мысли ,2 ,0
добрый,,ангел,Ну загнул была первая реакция Но ангел гнул что надо и куда надо При этом сам того не ведая подсказал иное направление мысли ,3 ,1
жестокий,,ангел,Ну их к черту эти сложные женские взаимоотношения Лучше уж на эту тему Жестокий ангел смотреть Его по крайней мере в любой момент можно выключить ,3 ,1
жестокий,,ангел,Ну как я любила С самого раннего детства я был свидетелем таких сцен и вот верно почему зная закулисную сторону жизни этого Ангела я сохраняю в себе досаду почему за что она отдала свою жизнь если в минуту перерыва в рабстве находила не удовольствие а полную бессмыслицу дела своего этого творчества полицейских попов и дьяконов Почему она не нашла в себе силы разорвать эту свою какую-то проклятую Кащееву цепь и что это за подвиг на благо народа если сам лично в цепях ,3 ,1
жестокий,господень,ангел,Ну-ка товарищи понапрем вскричал Матерой авось с петлей соскочит Вдруг двери церковные с шумом отворились и отец Еремей в полном облачении устремив сверкающий взгляд на буйную толпу предстал пред нее как грозный ангел господень Богоотступники воскликнул он громовым голосом как дерзнули вы силою врываться в храм господа нашею ,1 ,0
жестокий,,ангел,Ну конечно вы перекомпонуете слишком реально трактованную сцену Ведь это дух ангел смерти зачем же ему так физически напрягать свои мускулы чтобы задушить достаточно простертых рук Но вы сами обдумайте вы совершенно свободны трактовать как хотите как вам представляется ,1 ,0
жестокий,,ангел,Ну конечно я ей помогу разве я злая мой сын Вы не только Психея вы ангел расцеловал Росси мать Но ведь у Маши нет вольной обеспокоилась Гертруда вмиг увлеченная новыми чувствами ,3 ,1
милый,,ангел,Ну ну не сердись Милая ангел не сердись Я так только ,3 ,1
милый,,ангел,Ну слава Богу кончено воскликнул Астро заводя пружины Ангелы замахали тяжелыми крыльями В комнате пронеслось дуновение и тонкое легкое крыло исполинской ласточки зашевелилось зашелестело как живое ,1 ,0
милый,,ангел,Ну так она второй ангел сказал князь улыбаясь Она называет ангелом нумер первый Вареньку ,3 ,1
милый,,ангел,Ну ты чего же стоишь Выбирай место да и начинай долбить а то другим мешаешь места здесь немного урезонивал меня Саша- ангел а сам уже колотил своим молотом по торчавшим отовсюду камням Видишь ли мы сначала все это обобьем кайлами и балдой чтобы добраться опять до материка ,3 ,1
хороший,,ангел,Ну уж вы действительно это того в сравнении с той ссылочкой Праведница таки Говорят что лучшие ангелы получаются из раскаявшихся чертей Ну или там самая строгая монашка это бывшая блудница Ну смешно же Аэрри ,1 ,0
хороший,,ангел,Ну уж если ты так добр так дай на подержание и зеркало чтобы хоть на время забыть удары судьбы Изволь изволь мой ангел Ах ты моя кошечка птичка цветочек не правда ли Авдей цветочек ,3 ,1
хороший,,ангел,Ну что ж Судак Сам понимает что мы не ангелы с небеси Это как лошадь на пожаре ее тащат а она упирается ,1 ,0
хороший,,ангел,Ныне больше чем когда-либо видно что недалеко на земле то время когда не дальновидящие лишь ангелы а все человечество со вздохом облегчения скажет да наконец уже и на земли мир а его поэты и художники будут прославлять наступление мира на земле как ангелы на небе Один поэт С Г Фруг в своем стихотворении Грядущее как бы устами ветхозаветного пророка Мих ,1 ,0
хороший,,ангел,Ныне празднуемые нами Апостолы сею блаженною увенчались кончиною Они сами о себе говорят что свет их почел за сор и что позор были миру Ангелом и человеком И как Апостольская кровь была некоторым семенем из котораго нечаянно произрасло неизчислимое множество Христиан то все они как овцы были закалаемы и как пш ,1 ,0
хороший,страшный,ангел,нь воскресения всех умерших вероятно будет так же как было в день воскресения Господня Некоторые толковали будто воскресение произойдет так прежде ангелы соберут в кучу персть добрых и демоны в другую кучу персть злых которых они искушали и Господь воскресит тех и других но Симеон не доверяет этому Христос ясно говорит что отделятся оживленные праведные от неправедных и вероятно по соображениям Симеона собранием персти и воскресением умерших займутся нарочно для того поставленные ангелы Страшный суд будет происходить в Иосафатовой долине близ Иерусалима под Елеонской горою ,1 ,0
хороший,который,ангел,Нюрочка сильно смутилась у ней в голове мелькнул образ того черного ангела который запечатлелся в детской памяти с особенною рельефностью Она припомнила дальше как ей сделалось больно когда она увидела этого черного ангела разговаривающим у ворот с обережным Матюшкой И теперь на нее смотрели те же удивительные глубокие серые глаза так что ей сделалось жутко ,3 ,1
хороший,,ангел,нял с нее петлю Мальчик же шел и думал об Ангеле Конечно это видение ,1 ,0
небесный,,ангел,О Люда вскричала Тамара со свойственной ей живостью я не знаю насколько вы правы но я очень люблю когда вы так говорите Ваш голос звучит как студеный горный родник а глаза ваши точно глаза небесного ангела Я сделаю все что вы захотите только бы не было у вас этой складочки между бровями ,1 ,0
тёмный,,ангел,О авве Иосифе Панефосском гл 3 В то время как наши праотцы наслаждались в раю падший князь небесных сил с многочисленным сонмищем темных ангелов уже низвергнутый с неба скитался в поднебесной По неисповедимым судьбам Божиим ему допущен был вход в рай как еще не вполне отчаянному злодею ,1 ,0
тёмный,,ангел,Обедня продолжалась час Служба ежедневная евангелие читали на турецком языке ангелы их видят всегда лице Отца небесного отпусти грех ближнем у твоему и пр Мы вставали и снимали фуражки в то время когда вставали прихожане снимая свои чалмы а именно при чтении апостола евангелия выносе даров ,1 ,0
тёмный,,ангел,Обитая железом маленькая дверь в северо-западной башне Рокетты вела в подвал уставленный дубовыми сундуками казнохранилище герцога Моро Над этой дверью в неоконченных фресках Леонардо изображен был бог Меркурий подобный грозному ангелу Ночью первого сентября 1499 года придворный казначей Амброджо да Феррари и управитель герцогских доходов Боргонцио Ботто с помощниками вынимали из этого подвала деньги жемчуг который как зерно черпали ковшами и другие драгоценности складывали в кожаные мешки и запечатывали слуги выносили их в сад и навьючи ,2 ,0
тёмный,,ангел,Облака как лепешки одна на другой дружно лежащие Ангелы и херувимчики как дородные мальчики напоминающие более амуров и бахусов нежели тех коих легионы с трепетом предстоят вездесущему Скульптура должна оставаться в границах резцом ей определенных и не переходить в область живописи более обширную ,2 ,0
тёмный,,ангел,Облокотившись я накрыл уши ладонями Иногда мне кажется что борьба ангелов и бесов это борьба кошек и собак Кошка ближе к человеку мирному а собака к тому который в атаке ,1 ,0
мой,,ангел,Обновился майский день моего ангела девятого числа мая встаю я судари мои рано вышел на цыпочках потихоньку умылся потому что я у них у Марфы Андревны в ножках за ширмою на ковре спал оделся да и пошел в церковь Я имел то намерение чтоб отстоять заутреню и обедню а после у отца Алексея как должно моему ангелу молебен отслужить Вошел я сударь в церковь и прошел прямо в алтарь чтоб у отца Алексея благословение принять и вижу что покойник отец Алексей как-то необыкновенно как радостны в выражении и меня шепотливо поздравляют с великою радости ,3 ,1
