arg1,arg2,word,sentence,verb_idx,label
непостижимый,,абсурд,Как писал мне когда-то Вася Что происходит с мемуаристикой Не думаете ли вы что вслед за литературой абсурда появились у нас и мемуары абсурда или абсурд воспоминаний Катаевский мовизм теперь кажется строгим документом ,2 ,0
непостижимый,пишущий,абсурд,Как разомкнуть круг поступком Поступок всегда признание общих связей без которых можно только мычать даже вопреки человеку для него обязательных хотя эгоцентрики твердят и будут и впредь твердить в мировом масштабе о самообманах и неконтактности и об абсурде Пишущие хочешь не хочешь вступают в разговор с внелич-ным ,1 ,0
непостижимый,,абсурд,Как сильно она изменилась за год совсем другой человек Год назад такие мысли показались бы ей абсурдом Тогда она твердо знала что связь между явлениями может быть только причинно-следственной все же остальное было метафизикой то есть чепухой и досужим вымыслом ,1 ,0
непостижимый,,абсурд,Капиталистическая цивилизация до водила себя до абсурда пытаясь пробить толстый череп человечества В тот момент когда немцы приближались к Парижу а буржуазные французские патриоты покидали его два русских эмигранта поставили в Париже маленькую ежедневную газету на русском языке ,1 ,0
полный,,абсурд,Карточки нигде не было Тогда хотя вещий внутренний голос твердил ему что эти поиски полный абсурд он стал осматривать местность Осмотр местности тоже не дал результата ,1 ,0
полный,,абсурд,Касается ли это развития науки техники топливно-энергетической минерально-сырьевой продовольственной базы или транспорта всюду заведомо нереальные значения Но в научном прогнозировании экстраполяция до абсурда рассматривается не как пророчества а как метод выявления проблем которые станут со временем перед человечеством метод обнаружения признаков качествен ных изменений ,1 ,0
полный,,абсурд,ки организованном хаосе мира Период неомодернизма человек не выдерживает давления мира и становится неочеловком благодаря дадаизму мир бессмыслица и безумие сюрреализму смятенный человек в таинственном и непознаваемом мире экзистенциализму одинокий человек в мире абсурда Наконец Период постмодернизма человек не выдерживает давление мира и становится постчеловеком в поп-арте зомбированный масс-культурой демократ-приобретатель в обществе массового потребления гиперреализм обезличенная живая система в жестоком и грубом ,2 ,0
полный,,абсурд,КИ При оценке прошлого и настоящего существует единственный критерий всe что способствует победе революции хорошо похвально желательно всe что тормозит революционный процесс плохо ГБ При оценке прошлого и настоящего существует единственный критерий всe что несeт в себе начало абсурда прекрасно и похвально всe что цепляется за какую бы то ни было осмысленность и упорядоченность плохо Единственное в чем неравенство признаeтся и допускается это талант ,1 ,0
полный,,абсурд,Киркегард ли не знал этого Ведь тем именно Абсурд и привлек его к себе что он обещал ему свободу от всеобщих и необходимых истин Бог может дать Аврааму другого Исаака Бог может воскресить убитого для Бога нет ничего невозможного Но как я уже указывал Киркегард никогда ни в книгах своих ни в дневниках своих не решался сказать что его Исааком была Регина Ольсен и что из-за Регины Ольсен он затеял свое дерзновенное ,1 ,0
полный,,абсурд,К концу или венцу Парад абсурдов нам давно к лицу Нам все твердили мчимся по спирали ,1 ,0
полный,,абсурд,К концу начального обучения от учителя к детям перешли не только предметные умения бывшие фокусом всех усилий класса на протяжении сотен уроков но и те метапредметные умения которые не были содержанием учебных задач этих уроков Выше при микроанализе эпизодов урока в классе уже не раз отмечалась главная особенность многих детских реплик основной способ обсуждения высказанных гипотез критика изнутри рассуждение с точки зрения автора гипотезы доведение его логики до абсурда В классе главный способ оппонирование А я думаю по-другому сл ,1 ,0
полный,,абсурд,Кладка стен побурела пожухла под кровью застывшей в клее причудливыми струйками Абсурд Как любовь может быть напастью ,1 ,0
полный,,абсурд,Классовый инстинкт выражается по-видимому в том что своего безошибочно отличают от чужого Здесь же как в театре абсурда революционера принимают за вредителя большевика за шпиона В пору говорить не об обострении классового инстинкта а о его атрофии ,2 ,0
полный,,абсурд,Класс-Центра пародия на рокоперу Крысолов и Пушкин в Муравейнике поэтический театр Интермеццо в театре Дали и все работы Пиано лирические пантомимы Подщипа и Пикассо в Вообрази стилизации на темы народного площадного театра Шут и Летим в театре На набережной сложный сплав условного восточного театра и абсурда Русалочка и Детство Шаляпина в Юности романтические оперы и так далее ,2 ,0
полный,какой-то,абсурд,Климук мрачнел напрягался вдруг стал хохотать Слушайте это же театр абсурда Какой-то гиньоль ,2 ,0
бесконечный,застойный,абсурд,Клоуны всегда символы тыльной стороны бытия желая того или нет Стариковские проказы Карандаша сделали его национальным героем слабым током воды под ледяной толщей сталинского безвременья вечная осень Енгибарова противостояла возвращению ледникового периода никулинские балбесы воплотили бесконечный абсурд застойных времен а сейчас пустота Хотя если из театра литературы кино вычеркнуть амнистированных блудных сынов и преобразившихся гадких утят то же самое пустота ,2 ,0
самоочевидный,,абсурд,К нашему несчастию доказывать все-таки приходится так как наша социально-политическая практика заботливо наставил а всюду на место самоочевидных истин столь же самоочевидные абсурды Тут однако мы сразу выходим за пределы черты оседлости ,1 ,0
самоочевидный,,абсурд,Когда бы он сообщил наши новые координаты Совету Абсурд Что же паспорт у него попросить ,1 ,0
совершенный,,абсурд,Когда в 70 е была устроена хитроумная порка Зеркала Юлий Яковлевич Райзман сказал Да мы все виноваты что как-то не помогли этому человеку очень талантливому и болезненно ранимому Мне же кажется все что угодно можно было сказать об Андрее Тарковском но говорить о болезненности его натуры совершеннейший абсурд Сейчас кому-то наверное трудно представить Тарковского за сочинением капустника а ведь такое было ,1 ,0
совершенный,,абсурд,Когда вы шли за мной по коридору вы думали об абсурде Люди рассмеялась она думают об абсурде глядя мне в спину Непонятно почему ,1 ,0
совершенный,,абсурд,Когда Д С Мережковский оспаривает у эсэров первенство в заявке Третьей России и даже и начинают взирать с некоторым упованием на третью силу можно сказать что увлечение этой идеей или вера в эту силу стало общей почти для всех антибольшевистских течений Конечно кто подлинно верит и кто уверовал лишь на время от безверия за отсутствием всякого иного объекта веры верую хотя и считаю абсурдом это видно будет лишь позднее когда появятся другие конкурирующие соблазны и фавориты Но самый тот факт что идея третьей силы по крайней ме ,1 ,0
совершенный,,абсурд,Когда он меня привлекал к этому делу он как будто это понимал а потом очевидно правые руки его сбили И по существу являлся абсурд На фронте да и в тылу велась усиленная большевистская пропаганда ,1 ,0
совершенный,,абсурд,Когда я сказал Драгоманову что редактором того органа который мог бы если не вполне то в значительной степени сыграть нужную роль может быть он то Драгоманов решительно замахал руками и стал уверять и Дебагорий-Мокриевич с ним соглашался что его никто не будет поддерживать что он не найдет никаких средств что он не только не в состоянии начать большого ежедневного или еженедельного органа но даже не в состоянии издавать какой-нибудь хотя бы ежемесячный орган в один-два листа Это для меня было абсурдом но я не мог не согласиться с тем что до сих пор дело обстояло именно так Тем не менее мне не хотелось помириться с мыслью что так будет и дальше ,1 ,0
совершенный,,абсурд,Когда я спрашивал кто из русских легальных писателей может для этого эмигрировать они уверенно отвечали никто никогда для этого не эмигрирует Для меня такие категорические заявления очевидно наболевшие на душе у Драгоманова казались абсурдом и несмотря на всю их категоричность я все-таки полагал что необходимость органа так ясна и он может иметь такое колоссальное значение для всей борьбы с правительством что общественное мнение должно же выдвинуть даже не одного а многих публицистов кто бы взяли на себя редактирование заграничного органа А тот кто возьмет на себя инициативу его издания сможет собрать вокруг себя и нужные литературные силы и средства для его обеспечения раз он уже ,1 ,0
совершенный,,абсурд,Кое-где еще мелькают эти сумасшедшие полотна пылящиеся в отдаленных уголках музеев Отвратительные формы тел и предметов искореженное пространство нагромождение абсурда и ужаса Одна циничная фраза оставшаяся от Дали в книгах по искусствоведению Единственное что мне нравится это кретинизировать людей пожалуй могла бы стать и фил ,1 ,0
совершенный,,абсурд,Комаров Валерий Высшая проба абсурда Я думаю что старателям джеклондонского Клондайка несмотря на все их лишения и невзгоды можно позавидовать ,1 ,0
совершенный,,абсурд,Комедия абсурда Довести что-либо до абсурда это нужно уметь Тем кто ,1 ,0
совершенный,,абсурд,Коммунистическая идейность далее КИ Миром правят непреложные законы физического развития и задача человека познать эти законы и поставить их на службу себе то есть достижению главной цели построению коммунизма на земном шаре Генисовская безыдейность далее ГБ Миром правят абсурд и хаос и задача человека приобщиться к ним путем художественной интуиции и использовать в достижении своей главной цели полной беспечности КИ Главное зло разделение людей по шкале неравенства поэтому уничтожение этой шкалы является необходимым условием избавления от страданий ,1 ,0
совершенный,,абсурд,комсомольского руководителя За какие такие услуги он мог бы брать взятки если занят членскими взносами организацией самодеятельности воскресников и т д Абсурд Однако вернемся к письму наш герой брал взятки при распределении квартир ,2 ,0
совершенный,,абсурд,Конечно абсурд хаос и бессмыслица неизбежно присутствуют в жизни людей а потому неизбежно попадают в литературу в том случае если она делает своим предметом жизнь человека Отыскивать элементы абсурда в п роизведениях значительных писателей такое же увлекательное и гарантированно успешное занятие как собирать цветы в летнем лесу всегда хоть какой-нибудь милый букетик непременно соберешь ,1 ,0
совершенный,русский,абсурд,Конечно все мы живем не для того чтобы умирать Война ради войны или смерти это абсурд для русского человека В этих вопросах русскому человеку да и не только русскому всегда ,1 ,0
совершенный,,абсурд,Конечно нормального рынка интеллектуального труда у нас нет и долго еще не будет из-за нашей тупости а в еще большей мере из-за нашей нищеты Но стоит подставить вместо интеллектуальный интеллигентный как сразу ясно что словосочетание интеллигентный труд это абсурд Любопытно что мало что понимающие в нашей жизни иностранцы именно эту разницу между интеллектуалами как работниками умственного труда и интеллигентами как носителями определенного нравственного начала отлично чуют ,1 ,0
совершенный,,абсурд,Конечно они и Манкин и Суханов не ангелы Но то что им шьют это же абсурд Все прицепляют к Гречу ,1 ,0
совершенный,такой,абсурд,Конечно тут возможно возражение что таким порядком таким путем законодательные учреждения могут сами продлить свои полномочия до конца своих дней Несомненно могут быть нелепые по существу законы но с юридической с формальной стороны продление полномочий представителей не является ни нелепостью ни абсурдом Такое продление знают многие иностранные законодательства и они всегда проводились по существу с пользой для населения и в силу существенной для страны необходимости ,1 ,0
совершенный,технократический,абсурд,Конечно это проекция мировое кино работает с нашими представлениями о сегодняшнем дне доводя нынешние тренды в строительстве жилья до их логического завершения И кто виноват что это оборачивается абсурдом технократического тоталитаризма рабской зависимостью от коммунальных служб или эмиграцией в космос архитектор ы придумавшие все это или мы потребители ,1 ,0
совершенный,,абсурд,Конца Нора думает вот и она едет репетировать абсурд увеличивая количество бессмысленного на земле И все идет именно так а не иначе ,1 ,0
совершенный,,абсурд,Конца удовлетворения миром и собою конца самой жизни как разумной и разумно организованной погони за счастьем Чтобы осознать все это христианству вовсе не нужно было дожидаться современных адептов экзистенциализма с их рассуждениями о тоске отчаянии и абсурде Мы и без них знаем что смерть и врем ,2 ,0
совершенный,,абсурд,Корр Но ответчики ссылаются также на показания свидетеля который выступал в суде и который как будто бы подтвердил что именно он по заданию банкира Ангелевича организовал досуг министра Ковалева в сауне и более того находился вместе с ним в означенном заведении А К Это вообще театр абсурда Давайте исходить из должностного положения Валентина Ковалева в 1995 году на момент его предполагаемого визита в сауну ,2 ,0
спасительный,,абсурд,Который может в любой момент вынести окончательный приговор всей его жизни это последнее заблуждение чревато уже такими массовыми муками всего человечества что они растянулись на тысячелетия и конца им не видно И от всех этих немыслимых страданий можно избавиться так просто нужно только отказаться от всяких шкал лучше-хуже от всякого логического эстетического морального религиозного неравенства и с доверием отдаться спасительному абсурду и хаосу благодетельную роль которых с таким мастерством и изяществом проповедует Александр Г енис ,1 ,0
спасительный,,абсурд,К примеру есть депутатские полномочия которые часть кандидатов должна выполнять в том числе и во время избирательной кампании Так можно опять дойти до абсурда Получится что несколько последних месяцев перед выборами Дума будет принимать законы а в СМИ ничего нельзя будет говорить о том кто из депутатов какой точки зрения придерживался ,1 ,0
спасительный,,абсурд,Красота тишина глубина Перед абсурдом цельности ,1 ,0
спасительный,,абсурд,КРЕСТИКИ ДЛЯ НОЛИКОВ Избиратели не верят что их волеизъявление что-нибудь значит потому что демократия выборов в России сведена к механизму постановки крестика в бюллетень Россия полигон где доводится до абсурда любая идея Сегодня мы доказываем что выборы власти тупиковый путь развития ,1 ,0
спасительный,,абсурд,критикует идею Пойндекстера в проекте Администрация довела рыночный фундаментализм до абсурда заявляет он в своих публичных выступлениях ,1 ,0
спасительный,,абсурд,Кроме того мусульманское духовенство недостаточно наступательно и настойчиво как мне кажется выражает свою позицию в отношении террористов-смертников Философия ненависти доведенная до абсурда принесение в жертву беременных женщин подобные вещи не свойственны более того противоречат исламу А есть ли в Чечне какая-то жизнь кроме военной ,1 ,0
спасительный,,абсурд,Кронигу не посчастливилось по иной причине Появление в печати письма Гоудсмита и Уленбека лишь удивило Бора и Паули но ни в чем не убедило они прочли уже отвергнутый ими в начале года абсурд А вскоре в декабре 25 го Бор отправился в Лейден на юбилей Лоренца ,1 ,0
спасительный,такой,абсурд,Кстати понятия организованная преступность в нашем законодательстве тоже нет Больше того специфика отечественной мафии как вам кажется состоит в том что она находится не вне общества занимаясь незаконным бизнесом а растворена в обществе делая тотально мафиозированными все связи в условиях нашей экономики абсурда Такое чувство что если бы урлы не существовало ее бы создали дельцы теневой экономики ,1 ,0
спасительный,,абсурд,К тому же большинство у нас настолько отвыкло от этого состояния что лишать е го того чего он практически и не знает просто абсурд Поэтому если некто в чем-нибудь провинился допустим осуждал существующую государственную систему его надо если и не бить смертным боем времена прошли то лишать писем книг свиданий заставлять делать бессмысленную работу и кормить из расчета 5 рублей 20 копеек в месяц ,1 ,0
спасительный,,абсурд,К черту пословицу Пословица эта чушь абсурд придумали ее неудачники те кому ничего не удалось добиться в жизни И вот с того самого дня как мысль эта осенила Кальбиева его словно подменили ,1 ,0
совершенный,,абсурд,ла Мужчина на кладбище занимал ее воображение и Анне уже казалось что она не только знает этого человека но и это был уже совершеннейший абсурд он ей чем-то близок и дорог Удивительное томление охватило все ее существо сжало грудь неуместным на поминках предчувствием полноты жизни и радости ,1 ,0
совершенный,,абсурд,Лангерманн строго осуждал излишнюю снисходительность На ряду с этим однако широко процветала и более гуманная психотерапия в том приблизительно виде как ее проектировал Рейль старались переубедить больного и если вначале иногда притворно соглашались с его болезненными идеями то лишь для того чтобы следуя сократическому методу довести их до абсурда Попытки заставить больного согласиться с очевидностью приводили к различного рода инсценировкам по схемам Рейля ,1 ,0
совершенный,,абсурд,ле или одно в задних столбах а другое в серой массе Первый вопрос ведет к абсурду Если бы действительно они там образовались то это не иначе могло бы быть как если бы нерв состоял из двух родов волокон ,1 ,0
совершенный,,абсурд,Л Е Марьясин Есть два способа рассуждений один известный из учебников геометрии редукция до абсурда ведение до логической нелепости и другой который берет за основание абсурдную мысль и доводит до логического конца Словом можно доводить до абсурда и исходить от абсурда чтобы доводить до конца ,1 ,0
грубый,,абсурд,ления с нашей стороны значит мол лжет хочет продолжать без конца ту же войну в угоду союзническому империализму Вожаки большевизма конечно понимают сами-то грубый абсурд положения что при войне оборонительной не должно никогда нигде ни при каких обстоятельствах быть наступления даже с намерениями возвратить свои же земли как у нас Вожаки великолепно это понимают но они пользуются круглым ничегонепониманием тех которых намерены привести в бунтовское состояние ,1 ,0
странный,,абсурд,Лес тотчас же захирел и погиб Бессмыслица странный абсурд Казалось бы этот превосходнейший лес именно при появлении лесничего должен сделаться еще превосходнее ,1 ,0
какой-то,уверенный,абсурд,Лет десять назад Толстой был в Ялте и фотографы сняли его у Черного моря Эта карточка при первом взгляде показалась мне каким-то абсурдом я уверен не только мне Как-то не думалось никогда что Толстой и Черное море совместимы ,1 ,0
страховой,один,абсурд,лий Страховой абсурд Из первых рук ,2 ,0
страховой,,абсурд,литературе самому неточному из всех школьных предметов Здесь абсурд достигает своего апогея ,2 ,0
страховой,официальный,абсурд,Литературные доки производили его от обериутов дадаистов находили логическое завершение раннего Зощенки и к онечно реакцию на абсурд официального стиля Он получал удовольствие от этой заинтересованности повсеместного говорения о нем обсуждения его персоны со стороны ,1 ,0
страховой,официальный,абсурд,Литературные доки производили его от обэриутов дадаистов находили логическое завершение раннего Зощенк и и конечно реакцию на абсурд официального стиля Он получал удовольствие от этой заинтересованности повсеместного говорения о нем обсуждения его персоны со стороны ,1 ,0
страховой,,абсурд,Лицо жило будто отдельно от тела и цвета было отдельного и мысли на нем отражались не имевшие телесного воплощения Флорин не хотел ее вспоминать но ее невозможно было не вспомнить если речь шла о том дне о точке одновременно остановки и начала остановки сердца и начала тикания железного механизма сердце заменившего что привел Флорина в одинокое южное бездорожье в дом где тишину до абсурда усиливала спящая собака И все ,1 ,0
страховой,,абсурд,Лично меня тут честно говоря многое смущает В этой истории есть элемент абсурда а для следствия это всегда большая помеха С одной стороны ряд деталей указывает на то что действовал профессионал ,1 ,0
страховой,русский,абсурд,личность перед лицом абсурда русский метафоризм 70 х ставит русскую историю ,2 ,0
нелепый,страшный,абсурд,Лишение их надбавки к пенсии есть экономическое наказание за общественно полезный труд Нелепый абсурд Нет пострашнее ,1 ,0
нелепый,многий,абсурд,Л Н не прервал своей работы Сейчас им обрабатывается популярная статья для народа об абсурде многих общепризнанных фетишей в жизни Занимает его еще сильно другая тема ответ одной польке о польском вопросе ,2 ,0
нелепый,маленький,абсурд,ловить рыбу или оросить выжженную землю не находит спроса на рекламном острове в 9 тыс кв км блефа Разве у нас абсурда меньше Разве у нас дороги лучше ,1 ,0
нелепый,быть,абсурд,ложил за них около 40 млн поскольку судом была применена односторонняя реституция только в части передачи акций История с акциями ЗИДа рассказал Известиям заместитель гендиректора Агентства по обычным вооружениям Алексей Конышев со стороны может показаться театром абсурда По сути у нас просто увели акции ,2 ,0
полный,,абсурд,Любопытный нюанс очевидно прокуратура осознавала шаткость своих позиций потому что при втором рассмотрении жалобы об изменении меры пресечения когда П уже вменяли ст 102 вкупе со ст 126 сам прокурор в судебном заседании просил изменить меру пресечения С точки зрения адвокатов это полнейший абсурд Ведь что такое судебное ,1 ,0
толин,видимый,абсурд,Мало было у меня собственных переживаний мне нужны были для смерти еще Толины Абсурд видимый простым глазом Мы не только братьями были ,1 ,0
другой,,абсурд,Маловерные сказал Спаситель испугавшимся во время бури на озере апостолам а ведь им было так естественно испугаться ибо непосредственная опасность утонуть была на самом деле велика Конфликт между содержанием веры и знания превращающий одно для другого в абсурд может наступить а может и не наступить но объективность веры такова что совершенно не считается с возможностью т акого конфликта ,1 ,0
другой,,абсурд,малым возмущениям могут соответствовать сколь угодно большие отклонения в решении Математики до недавнего времени решение таких задач считали абсурдом Однако выдающийся отечественный ученый академик А Тихонов впервые разработал методику решения некорректно поставленных задач ,1 ,0
другой,,абсурд,Мамонов снялся с Цоем в фильме Игла снялся у Лунгина в Такси-блюз уехал в деревню иногда дает концерты и пишет диски вот пожалуй и все что было известно о нем на поверхности Но так получилось что аудитория российского театра абсурда сформировалась в системе рок-тусовки причем в те времена когда само понятие тусовка еще не обозначало любое публичное мероприятие Официальное появление Звуков Му в лицедейской ипостаси стало знаком новой перестройки на этот раз всего лишь в осознании основной культурной оппозиции высокое низкое ,2 ,0
другой,,абсурд,Мане например это разломанный и разложенный Пуссен Хотя в нынешних поисках дошли до абсурда В поп-арте например берут кусок двери с натуральным ,1 ,0
другой,,абсурд,Масяня уже несколько месяцев живет отдельной от своего родителя жизнью Доходит до абсурда Звонят пишут и спрашивают какой у Масяни объем груди ,1 ,0
другой,,абсурд,Материализм стал своего рода господствующей религией образованного класса и едва ли нужно говорить о том значении которое освобождение от всяких религиозных предрассудков имело для всего дальнейшего развития революционного движения Но нигилизм объявил войну не только религии но и всему что не было основано на чистом и положительном разуме и это стремление как нельзя более основательное само по себе доводилось до абсурда нигилистами 60 х годов Так они совершенно отрицали искусство как одно из проявлений идеализма ,1 ,0
несовместимый,балясный,абсурд,Мгла жизни в Дороге составлена рациональной мозаикой вырванных фраз столкновением несоединимого неравного несовместимого Это абсурд от Балясного а не от Гоголя Режиссеру не пришлось эту мглу выискивать выпаривать колебаниями изогнутой проволочки вызывать ,2 ,0
несовместимый,,абсурд,Между тем паркетины вспучиваются как безумный кроссворд землетрясения Я не знаю чем опять беременна Россия но абсурд Богоматерь истины Не абсурд зла а абсурд добра ,1 ,0
несовместимый,,абсурд,Мелькнула мысль Жив А на земле тем временем продолжался театр абсурда приведший к трагедии То ли Воронов не поверил своей удаче и потому еще с полчаса промедлил с рапортом о поражении цели то ли его рапорт затем застрял в каких-то инстанциях но только на командном пункте войск ПВО об этом ничего не знали ,2 ,0
несовместимый,,абсурд,Меня вызвали на партбюро Дальнейшее выглядело одновременно как продуманное издевательство и как театр абсурда где актеры к тому же не выучили реплики Вначале одна рыхлая дама потребовала подтвердить что письмо в защиту Дувакина подписывать мне не следовало ,2 ,0
